product|real_item_price
Chicken Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]|11.25
Carnitas Bowl- [Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]|11.75
Carnitas Bowl- [Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce, Guacamole]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato (Mild), [Guacamole, Rice]]|10.58
Chicken Burrito- [Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Steak Bowl- [Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]|11.75
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Bowl- [Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]|10.98
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]|11.25
Steak Burrito- [[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.48
Chicken Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Steak Salad Bowl- [Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]|11.89
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Guacamole]]|11.25
Chicken Burrito- [Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Sour Cream, Fajita Vegetables, Rice, Guacamole, Cheese]]|11.25
Barbacoa Burrito- [Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Guacamole]]|11.25
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Guacamole]]|11.25
Steak Burrito- [Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]|11.75
Steak Burrito- [Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Salad Bowl- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Guacamole, Lettuce]]|11.25
Steak Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Bowl- [Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole]]|11.48
Barbacoa Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.75
Barbacoa Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Guacamole]]|11.75
Barbacoa Burrito- [Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Guacamole]]|11.75
Veggie Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]|11.25
Chicken Bowl- [Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]|11.25
Chicken Soft Tacos- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Crispy Tacos- [Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Veggie Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Tomatillo Red Chili Salsa, [Sour Cream, Cheese, Guacamole, Lettuce, Black Beans, Rice]]|11.25
Steak Burrito- [Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.48
Veggie Bowl- [Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce]]|11.25
Carnitas Bowl- [Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Cheese, Guacamole, Lettuce]]|11.48
Steak Soft Tacos- [[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]|11.48
Veggie Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]|11.25
Steak Salad Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.89
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]|11.25
Steak Burrito- [Fresh Tomato (Mild), [Black Beans, Guacamole, Rice, Sour Cream, Cheese]]|11.08
Steak Bowl- [Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]|11.75
Veggie Bowl- [Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]|11.25
Veggie Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]|11.25
Chicken Bowl- [Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]|10.98
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Lettuce, Pinto Beans, Black Beans, Guacamole, Cheese]]|11.25
Chicken Salad Bowl- [Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole, Fajita Vegetables, Rice, Black Beans, Lettuce]]|11.25
Steak Burrito- [Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]|11.75
Barbacoa Soft Tacos- [Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Guacamole]]|11.48
Steak Bowl- [Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]|11.75
Chicken Crispy Tacos- [Roasted Chili Corn Salsa, [Rice, Sour Cream, Cheese, Guacamole]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Guacamole, Lettuce, Sour Cream, Rice]]|11.75
Steak Burrito- [Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]|11.75
Steak Burrito- [Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]|11.48
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]|11.25
Barbacoa Salad Bowl- [Tomatillo Red Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole]]|11.89
Barbacoa Soft Tacos- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Salad Bowl- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Guacamole, Cheese, Rice, Sour Cream, Fajita Vegetables]]|11.25
Veggie Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]|11.75
Steak Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]|11.25
Chicken Crispy Tacos- [Roasted Chili Corn Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Steak Burrito- [Fresh Tomato (Mild), [Lettuce, Guacamole, Pinto Beans, Rice, Sour Cream, Cheese]]|11.08
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Cheese, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]|11.25
Steak Burrito- [Tomatillo-Red Chili Salsa (Hot), [Guacamole, Lettuce, Sour Cream, Rice, Cheese, Black Beans]]|11.48
Barbacoa Burrito- [Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.48
Chicken Bowl- [Tomatillo Green Chili Salsa, [Rice, Black Beans, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Lettuce, Fajita Vegetables, Guacamole, Rice, Black Beans]]|11.25
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Guacamole, Cheese, Sour Cream]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]|11.75
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]|11.25
Chicken Crispy Tacos- [Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Chicken Burrito- [Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]|10.98
Steak Bowl- [Fresh Tomato Salsa, [Cheese, Black Beans, Pinto Beans, Guacamole, Sour Cream]]|11.75
Steak Burrito- [[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.48
Steak Salad Bowl- [Fresh Tomato Salsa, [Cheese, Guacamole, Lettuce]]|11.89
Steak Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]|11.75
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]|11.25
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]]|11.75
Chicken Salad Bowl- [Fresh Tomato Salsa, [Cheese, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Burrito- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Barbacoa Burrito- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Barbacoa Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Cheese, Sour Cream, Guacamole]]|10.98
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Guacamole, Cheese, Sour Cream]]|11.25
Veggie Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Pinto Beans, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]|11.25
Steak Crispy Tacos- [Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Chicken Bowl- [Roasted Chili Corn Salsa, [Black Beans, Cheese, Guacamole]]|11.25
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]|11.25
Chicken Burrito- [Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|10.98
Steak Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]|11.75
Chicken Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Guacamole]]|11.25
Veggie Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Carnitas Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Guacamole, Sour Cream, Cheese, Rice, Fajita Vegetables]]|11.25
Steak Salad Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce]]|11.89
Chicken Bowl- [Fresh Tomato Salsa (Mild), [Black Beans, Rice, Guacamole, Lettuce]]|10.98
Chicken Salad Bowl- [Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]|11.25
Chicken Bowl- [Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]|10.98
Chicken Bowl- [[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Guacamole]]|10.98
Barbacoa Burrito- [Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Fresh Tomato (Mild), [Guacamole, Rice, Sour Cream, Cheese]]|10.58
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Burrito- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]|11.25
Barbacoa Salad Bowl- [Fresh Tomato Salsa, Guacamole]|11.89
Barbacoa Bowl- [Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Barbacoa Soft Tacos- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Guacamole, Lettuce]]|11.75
Steak Burrito- [Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]|11.75
Chicken Burrito- [Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole]]|10.98
Chicken Burrito- [Roasted Chili Corn Salsa (Medium), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole]]|10.98
Chicken Salad Bowl- [Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]|11.25
Chicken Bowl- [[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]|10.98
Veggie Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]|11.25
Steak Crispy Tacos- [Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Chicken Bowl- [Fresh Tomato Salsa (Mild), [Black Beans, Rice, Guacamole, Lettuce]]|10.98
Steak Soft Tacos- [[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]|11.48
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Guacamole, Lettuce]]|11.25
Steak Burrito- [Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Fajita Vegetables]]|11.25
Chicken Bowl- [Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Guacamole]]|11.25
Chicken Bowl- [Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Soft Tacos- [[Tomatillo-Green Chili Salsa (Medium), Fresh Tomato Salsa (Mild)], [Cheese, Sour Cream, Guacamole]]|10.98
Chicken Bowl- [Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]|10.98
Chicken Bowl- [[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]|10.98
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]|11.25
Chicken Salad Bowl- [Roasted Chili Corn Salsa, [Rice, Guacamole]]|11.25
Chicken Bowl- [[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Guacamole]]|10.98
Chicken Salad Bowl- [Fresh Tomato Salsa, [Black Beans, Guacamole]]|11.25
Chicken Burrito- [Roasted Chili Corn Salsa, [Guacamole, Lettuce, Rice, Fajita Vegetables, Sour Cream]]|11.25
Steak Crispy Tacos- [Tomatillo Green Chili Salsa, [Cheese, Sour Cream, Guacamole]]|11.75
Steak Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Steak Burrito- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Soft Tacos- [Fresh Tomato Salsa, Guacamole]|11.75
Steak Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Guacamole, Lettuce, Rice, Cheese, Sour Cream, Black Beans]]|11.25
Veggie Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]|10.98
Chicken Bowl- [Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]|10.98
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Carnitas Salad Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.89
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Bowl- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Steak Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Veggie Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]|11.25
Steak Crispy Tacos- [Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Chicken Burrito- [Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Chicken Bowl- [Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Carnitas Bowl- [Fresh Tomato Salsa (Mild), [Fajita Veggies, Cheese, Sour Cream, Guacamole]]|11.48
Chicken Burrito- [Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]|10.98
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Pinto Beans, Guacamole, Lettuce]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]|11.75
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Burrito- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Steak Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Steak Burrito- [Fresh Tomato Salsa, [Rice, Cheese, Guacamole, Lettuce]]|11.75
Barbacoa Burrito- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]|11.75
Chicken Bowl- [Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole]]|10.98
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]|11.25
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Steak Bowl- [Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Steak Bowl- [Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]|11.48
Chicken Bowl- [Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Steak Burrito- [Roasted Chili Corn Salsa, [Pinto Beans, Rice, Guacamole, Sour Cream, Cheese]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
